Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.4486111
Longitude: -49.23055554
Altitude: 922.91
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2020-11-13;20,508333;
2020-11-14;21,554167;
2020-11-15;23,2;
2020-11-16;23,033333;
2020-11-17;19,004167;
2020-11-18;14,479167;
2020-11-19;14,670833;
2020-11-20;15,895833;
2020-11-21;16,504167;
2020-11-22;17,745833;
2020-11-23;18,633333;
2020-11-24;19,129167;
2020-11-25;23,029167;
2020-11-26;24,5625;
2020-11-27;19,875;
2020-11-28;21,879167;
2020-11-29;22,05;
2020-11-30;21,345833;
2020-12-01;19,1375;
2020-12-02;21,491667;
2020-12-03;20,6375;
2020-12-04;19,675;
2020-12-05;16,0125;
2020-12-06;15,791667;
2020-12-07;18,75;
2020-12-08;21,041667;
2020-12-09;20,9625;
2020-12-10;20,470833;
2020-12-11;22,383333;
2020-12-12;23,045833;
2020-12-13;21,495833;
2020-12-14;21,908333;
2020-12-15;20,5625;
2020-12-16;21,679167;
2020-12-17;20,491667;
2020-12-18;21,441667;
2020-12-19;23,25;
2020-12-20;22,016667;
2020-12-21;21,7;
2020-12-22;19,5875;
2020-12-23;19,675;
2020-12-24;19,7125;
2020-12-25;19,125;
2020-12-26;19,745833;
2020-12-27;20,604167;
2020-12-28;21;
2020-12-29;21,8625;
2020-12-30;24,191667;
2020-12-31;21,620833;
2021-01-01;19,979167;
2021-01-02;18,858333;
2021-01-03;18,154167;
2021-01-04;19,475;
2021-01-05;21,9875;
2021-01-06;23,033333;
2021-01-07;23,6875;
2021-01-08;21,875;
2021-01-09;22,0625;
2021-01-10;22,275;
2021-01-11;22,779167;
2021-01-12;24,233333;
2021-01-13;21,404167;
2021-01-14;19,345833;
2021-01-15;21,666667;
2021-01-16;21,8375;
2021-01-17;22,2875;
2021-01-18;20,279167;
2021-01-19;18,154167;
2021-01-20;19,204167;
2021-01-21;20,454167;
2021-01-22;20,4875;
2021-01-23;20,808333;
2021-01-24;19,870833;
2021-01-25;20,466667;
2021-01-26;22,008333;
2021-01-27;22,4875;
2021-01-28;21,608333;
2021-01-29;22,054167;
2021-01-30;21,158333;
2021-01-31;23,075;
2021-02-01;23,183333;
2021-02-02;23,670833;
2021-02-03;24,279167;
2021-02-04;24,216667;
2021-02-05;20,908333;
2021-02-06;19,7;
2021-02-07;19,341667;
2021-02-08;18,841667;
2021-02-09;19,316667;
2021-02-10;19,5375;
2021-02-11;19,329167;
2021-02-12;19,541667;
2021-02-13;21,616667;
2021-02-14;21,5;
2021-02-15;20,566667;
2021-02-16;22,1375;
2021-02-17;22,345833;
2021-02-18;22,4375;
2021-02-19;21,3375;
2021-02-20;21,258333;
2021-02-21;21,716667;
2021-02-22;22,066667;
2021-02-23;23,904167;
2021-02-24;20,666667;
2021-02-25;19,7875;
2021-02-26;19,329167;
2021-02-27;18,704167;
2021-02-28;18,279167;
2021-03-01;19,075;
2021-03-02;19,041667;
2021-03-03;19,670833;
2021-03-04;20,533333;
2021-03-05;20,425;
2021-03-06;20,583333;
2021-03-07;19,720833;
2021-03-08;20,554167;
2021-03-09;19,508333;
2021-03-10;18,2625;
2021-03-11;20,6375;
2021-03-12;22,054167;
2021-03-13;22,3875;
2021-03-14;23,683333;
2021-03-15;21,854167;
2021-03-16;22,275;
2021-03-17;22,925;
2021-03-18;21,420833;
2021-03-19;19,595833;
2021-03-20;21,366667;
2021-03-21;24,0625;
2021-03-22;22,329167;
2021-03-23;21,825;
2021-03-24;22,333333;
2021-03-25;21,954167;
2021-03-26;22,141667;
2021-03-27;22,545833;
2021-03-28;22,4;
2021-03-29;22,358333;
2021-03-30;19,1625;
2021-03-31;17,2125;
2021-04-01;16,616667;
2021-04-02;17,825;
2021-04-03;17,55;
2021-04-04;18,516667;
2021-04-05;18,1875;
2021-04-06;17,908333;
2021-04-07;17,4625;
2021-04-08;18,725;
2021-04-09;19,6625;
2021-04-10;20,670833;
2021-04-11;21,325;
2021-04-12;20,729167;
2021-04-13;17,333333;
2021-04-14;16,808333;
2021-04-15;17,475;
2021-04-16;18,304167;
2021-04-17;18,025;
2021-04-18;17,533333;
2021-04-19;17,258333;
2021-04-20;16,941667;
2021-04-21;15,683333;
2021-04-22;15,629167;
2021-04-23;15,883333;
2021-04-24;17,291667;
2021-04-25;17,65;
2021-04-26;17,5625;
2021-04-27;16,704167;
2021-04-28;16,516667;
2021-04-29;14,529167;
2021-04-30;15,070833;
2021-05-01;15,0875;
2021-05-02;17,858333;
2021-05-03;18,55;
2021-05-04;19,1875;
2021-05-05;19,1625;
2021-05-06;18,191667;
2021-05-07;12,429167;
2021-05-08;12,795833;
2021-05-09;15,070833;
2021-05-10;16,291667;
2021-05-11;16,095833;
2021-05-12;12,8875;
2021-05-13;12,859091;
2021-05-14;13,470833;
2021-05-15;14,3875;
2021-05-16;16,170833;
2021-05-17;16,466667;
2021-05-18;15,177273;
2021-05-19;15,029167;
2021-05-20;null;
2021-05-21;17,820833;
2021-05-22;17,504167;
2021-05-23;16,054167;
2021-05-24;null;
2021-05-25;null;
2021-05-26;null;
2021-05-27;16,230435;
2021-05-28;18,270833;
2021-05-29;21,65;
2021-05-30;15,766667;
2021-05-31;14,029167;
2021-06-01;14,15;
2021-06-02;null;
2021-06-03;17,933333;
2021-06-04;17,775;
2021-06-05;18,883333;
2021-06-06;16,591667;
2021-06-07;13,766667;
2021-06-08;13,958333;
2021-06-09;15,120833;
2021-06-10;16,133333;
2021-06-11;15,1;
2021-06-12;null;
2021-06-13;null;
2021-06-14;null;
2021-06-15;12,433333;
2021-06-16;11,904545;
2021-06-17;11,291667;
2021-06-18;12,073913;
2021-06-19;12,241667;
2021-06-20;13,179167;
2021-06-21;12,3;
2021-06-22;12,670833;
2021-06-23;13,017391;
2021-06-24;15,516667;
2021-06-25;17,7625;
2021-06-26;17,145833;
2021-06-27;19,270833;
2021-06-28;null;
2021-06-29;null;
2021-06-30;null;
2021-07-01;null;
2021-07-02;null;
2021-07-03;null;
2021-07-04;null;
2021-07-05;null;
2021-07-06;null;
2021-07-07;null;
2021-07-08;null;
2021-07-09;null;
2021-07-10;15,3;
2021-07-11;15,163636;
2021-07-12;null;
2021-07-13;16,186364;
2021-07-14;16,721739;
2021-07-15;17,8375;
2021-07-16;12,695833;
2021-07-17;14,608333;
2021-07-18;null;
2021-07-19;null;
2021-07-20;null;
2021-07-21;null;
2021-07-22;null;
2021-07-23;null;
2021-07-24;null;
2021-07-25;null;
2021-07-26;18,245455;
2021-07-27;16,479167;
2021-07-28;null;
2021-07-29;null;
2021-07-30;null;
2021-07-31;null;
2021-08-01;null;
2021-08-02;13,5;
2021-08-03;12,309091;
2021-08-04;null;
2021-08-05;12,766667;
2021-08-06;14,425;
2021-08-07;15,665217;
2021-08-08;17,45;
2021-08-09;18,4875;
2021-08-10;19,6125;
2021-08-11;12,108333;
2021-08-12;null;
2021-08-13;null;
2021-08-14;12,0875;
2021-08-15;15,183333;
2021-08-16;14,720833;
2021-08-17;18,925;
2021-08-18;20,608333;
2021-08-19;20,866667;
2021-08-20;20,9125;
2021-08-21;18,783333;
2021-08-22;19,945833;
2021-08-23;21,0875;
2021-08-24;21,795833;
2021-08-25;24,041667;
2021-08-26;19,116667;
2021-08-27;12,225;
2021-08-28;12,954167;
2021-08-29;13,254167;
2021-08-30;13,804167;
2021-08-31;15,0875;
2021-09-01;16,6125;
2021-09-02;18,008333;
2021-09-03;20,65;
2021-09-04;18,283333;
2021-09-05;19,7125;
2021-09-06;16,541667;
2021-09-07;15,945833;
2021-09-08;19,8375;
2021-09-09;18,970833;
2021-09-10;17,133333;
2021-09-11;15,8125;
2021-09-12;19,608333;
2021-09-13;22,75;
2021-09-14;21,2375;
2021-09-15;15,754167;
2021-09-16;11,975;
2021-09-17;13,804167;
2021-09-18;18,804167;
2021-09-19;20,7625;
2021-09-20;22,858333;
2021-09-21;21,2;
2021-09-22;12,370833;
2021-09-23;12,833333;
2021-09-24;14,825;
2021-09-25;17,433333;
2021-09-26;19,520833;
2021-09-27;20,741667;
2021-09-28;22,166667;
2021-09-29;18,7625;
2021-09-30;15,870833;
2021-10-01;15,454167;
2021-10-02;16,6125;
2021-10-03;16,2875;
2021-10-04;15,1375;
2021-10-05;14,829167;
2021-10-06;16,591667;
2021-10-07;14,629167;
2021-10-08;14,352174;
2021-10-09;14,270833;
2021-10-10;14,6375;
2021-10-11;14,983333;
2021-10-12;17,3625;
2021-10-13;18,2125;
2021-10-14;19,875;
2021-10-15;17,879167;
2021-10-16;17,995833;
2021-10-17;14,3375;
2021-10-18;13,158333;
2021-10-19;12,820833;
2021-10-20;13,120833;
2021-10-21;14,413043;
2021-10-22;17,175;
2021-10-23;18,833333;
2021-10-24;16,933333;
2021-10-25;16,666667;
2021-10-26;17,954167;
2021-10-27;17,421739;
2021-10-28;18,029167;
2021-10-29;18,008333;
2021-10-30;18;
2021-10-31;16,279167;
2021-11-01;17,116667;
2021-11-02;18,683333;
2021-11-03;19,666667;
2021-11-04;20,204167;
2021-11-05;19,979167;
2021-11-06;20,075;
2021-11-07;17,758333;
2021-11-08;18,020833;
2021-11-09;18,504167;
2021-11-10;16,4375;
2021-11-11;15,054167;
2021-11-12;15,0875;
2021-11-13;14,354167;
2021-11-14;16,270833;
2021-11-15;17,2875;
2021-11-16;20,254167;
2021-11-17;21,916667;
2021-11-18;17,979167;
2021-11-19;17,691667;
2021-11-20;17,0375;
2021-11-21;18,804167;
2021-11-22;20,7875;
2021-11-23;22,9875;
2021-11-24;18,5;
2021-11-25;21,45;
2021-11-26;23,004167;
2021-11-27;21,725;
2021-11-28;22,933333;
2021-11-29;24,45;
2021-11-30;23,1625;
2021-12-01;21,095833;
2021-12-02;18,879167;
2021-12-03;17,9;
2021-12-04;19,308333;
2021-12-05;20,279167;
2021-12-06;18,05;
2021-12-07;15,466667;
2021-12-08;15,558333;
2021-12-09;16,9375;
2021-12-10;19,3125;
2021-12-11;23,258333;
2021-12-12;23,895833;
2021-12-13;23,629167;
2021-12-14;21,0875;
2021-12-15;22,204167;
2021-12-16;23,875;
2021-12-17;21,858333;
2021-12-18;19,216667;
2021-12-19;18,345833;
2021-12-20;19,5375;
2021-12-21;22,495833;
2021-12-22;22,1;
2021-12-23;18,8375;
2021-12-24;17,554167;
2021-12-25;19,533333;
2021-12-26;21,858333;
2021-12-27;20,783333;
2021-12-28;19,733333;
2021-12-29;20,245833;
2021-12-30;18,883333;
2021-12-31;18,491667;

