Nome: FLORIANOPOLIS
Codigo Estacao: A806
Latitude: -27.60253
Longitude: -48.620096
Altitude: 4.87
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2020-10-24;22,6625;
2020-10-25;22,791667;
2020-10-26;23,4;
2020-10-27;23,508333;
2020-10-28;23,208333;
2020-10-29;21,558333;
2020-10-30;19,15;
2020-10-31;18,85;
2020-11-01;19,2;
2020-11-02;19,329167;
2020-11-03;19,6625;
2020-11-04;18,183333;
2020-11-05;18,070833;
2020-11-06;19,55;
2020-11-07;21,458333;
2020-11-08;23,120833;
2020-11-09;20,895833;
2020-11-10;21,291667;
2020-11-11;23,0875;
2020-11-12;23,775;
2020-11-13;22,970833;
2020-11-14;24,45;
2020-11-15;25,6625;
2020-11-16;24,116667;
2020-11-17;22,429167;
2020-11-18;20,6625;
2020-11-19;18,721739;
2020-11-20;19,295833;
2020-11-21;20,229167;
2020-11-22;21,745833;
2020-11-23;23,275;
2020-11-24;23,720833;
2020-11-25;24,6875;
2020-11-26;25,833333;
2020-11-27;24,216667;
2020-11-28;25,391667;
2020-11-29;25,791667;
2020-11-30;24,929167;
2020-12-01;22,945833;
2020-12-02;23,208333;
2020-12-03;24,8875;
2020-12-04;24,983333;
2020-12-05;21,025;
2020-12-06;18,929167;
2020-12-07;20,095833;
2020-12-08;23,066667;
2020-12-09;23,4125;
2020-12-10;24,233333;
2020-12-11;25,6875;
2020-12-12;25,704167;
2020-12-13;25,241667;
2020-12-14;24,170833;
2020-12-15;21,95;
2020-12-16;25,454167;
2020-12-17;23,0375;
2020-12-18;23,879167;
2020-12-19;25,35;
2020-12-20;25,65;
2020-12-21;23,504167;
2020-12-22;22,604167;
2020-12-23;23,583333;
2020-12-24;24,258333;
2020-12-25;23,733333;
2020-12-26;23,7125;
2020-12-27;22,4875;
2020-12-28;23,420833;
2020-12-29;24,558333;
2020-12-30;26,375;
2020-12-31;26,770833;
2021-01-01;23,504167;
2021-01-02;23,7;
2021-01-03;24,066667;
2021-01-04;25,041667;
2021-01-05;25,716667;
2021-01-06;26,1;
2021-01-07;26,025;
2021-01-08;26,208333;
2021-01-09;27,304167;
2021-01-10;26,845833;
2021-01-11;27,266667;
2021-01-12;27,545833;
2021-01-13;25,508333;
2021-01-14;22,8875;
2021-01-15;24,8625;
2021-01-16;27,104167;
2021-01-17;27,066667;
2021-01-18;24,35;
2021-01-19;22,5125;
2021-01-20;20,866667;
2021-01-21;22,025;
2021-01-22;21,870833;
2021-01-23;23,129167;
2021-01-24;22,908333;
2021-01-25;23,154167;
2021-01-26;25,008333;
2021-01-27;26,066667;
2021-01-28;25,1;
2021-01-29;25,054167;
2021-01-30;25,916667;
2021-01-31;27,104167;
2021-02-01;25,658333;
2021-02-02;26,9875;
2021-02-03;27,979167;
2021-02-04;26,829167;
2021-02-05;24,133333;
2021-02-06;23,783333;
2021-02-07;23,741667;
2021-02-08;24,366667;
2021-02-09;24,316667;
2021-02-10;24,895833;
2021-02-11;24,320833;
2021-02-12;23,104167;
2021-02-13;24,958333;
2021-02-14;24,616667;
2021-02-15;23,545833;
2021-02-16;23,466667;
2021-02-17;24,383333;
2021-02-18;25,141667;
2021-02-19;25,191667;
2021-02-20;26,054167;
2021-02-21;24,895833;
2021-02-22;25,658333;
2021-02-23;26,1375;
2021-02-24;24,383333;
2021-02-25;22,4875;
2021-02-26;23,008333;
2021-02-27;24,766667;
2021-02-28;23,483333;
2021-03-01;22,5875;
2021-03-02;24,770833;
2021-03-03;24,941667;
2021-03-04;24,929167;
2021-03-05;23,875;
2021-03-06;23,395833;
2021-03-07;24,020833;
2021-03-08;24,916667;
2021-03-09;23,3875;
2021-03-10;23,020833;
2021-03-11;23,379167;
2021-03-12;24,25;
2021-03-13;25,691667;
2021-03-14;25,6375;
2021-03-15;24,345833;
2021-03-16;26,258333;
2021-03-17;26,2125;
2021-03-18;25,733333;
2021-03-19;24,454167;
2021-03-20;25,045833;
2021-03-21;27,091667;
2021-03-22;25,620833;
2021-03-23;24,595833;
2021-03-24;24,829167;
2021-03-25;24,916667;
2021-03-26;26,3;
2021-03-27;25,1625;
2021-03-28;25,433333;
2021-03-29;23,470833;
2021-03-30;23,379167;
2021-03-31;22,95;
2021-04-01;22,541667;
2021-04-02;22,325;
2021-04-03;22,029167;
2021-04-04;22,529167;
2021-04-05;23,491667;
2021-04-06;21,9875;
2021-04-07;21,7;
2021-04-08;22,575;
2021-04-09;23,275;
2021-04-10;25,166667;
2021-04-11;25,145833;
2021-04-12;23,725;
2021-04-13;22,383333;
2021-04-14;22,266667;
2021-04-15;22,483333;
2021-04-16;22,558333;
2021-04-17;22,766667;
2021-04-18;21,695833;
2021-04-19;21,454167;
2021-04-20;21,591667;
2021-04-21;19,7;
2021-04-22;20,729167;
2021-04-23;20,291667;
2021-04-24;21,875;
2021-04-25;21,991667;
2021-04-26;21,283333;
2021-04-27;19,133333;
2021-04-28;19,6875;
2021-04-29;20,025;
2021-04-30;20,233333;
2021-05-01;19,825;
2021-05-02;21,8875;
2021-05-03;22,1625;
2021-05-04;22,858333;
2021-05-05;21,7125;
2021-05-06;17,825;
2021-05-07;17,254167;
2021-05-08;17,191667;
2021-05-09;16,6625;
2021-05-10;19,6;
2021-05-11;18,841667;
2021-05-12;15,741667;
2021-05-13;15,9;
2021-05-14;16,695833;
2021-05-15;18,379167;
2021-05-16;18,95;
2021-05-17;19,833333;
2021-05-18;17,320833;
2021-05-19;16,725;
2021-05-20;17,241667;
2021-05-21;18,75;
2021-05-22;22,9875;
2021-05-23;21,891667;
2021-05-24;16,833333;
2021-05-25;14,7875;
2021-05-26;15,15;
2021-05-27;16,220833;
2021-05-28;16,6875;
2021-05-29;19,0875;
2021-05-30;16,7375;
2021-05-31;16,658333;
2021-06-01;16,708333;
2021-06-02;19,333333;
2021-06-03;19,129167;
2021-06-04;20,4125;
2021-06-05;22,3875;
2021-06-06;19,729167;
2021-06-07;17,141667;
2021-06-08;17,9;
2021-06-09;20,495833;
2021-06-10;20,079167;
2021-06-11;18,379167;
2021-06-12;16,241667;
2021-06-13;15,386957;
2021-06-14;15,8;
2021-06-15;15,8875;
2021-06-16;15,9;
2021-06-17;14,320833;
2021-06-18;14,516667;
2021-06-19;15,7;
2021-06-20;16,695833;
2021-06-21;15,8625;
2021-06-22;17,2875;
2021-06-23;16,7;
2021-06-24;17,766667;
2021-06-25;17,475;
2021-06-26;18,795833;
2021-06-27;19,15;
2021-06-28;12,743478;
2021-06-29;10,983333;
2021-06-30;12,791667;
2021-07-01;13,695833;
2021-07-02;17,058333;
2021-07-03;14,5875;
2021-07-04;14,066667;
2021-07-05;16,883333;
2021-07-06;15,7;
2021-07-07;17,054167;
2021-07-08;17,158333;
2021-07-09;16,645833;
2021-07-10;18,295833;
2021-07-11;17,091667;
2021-07-12;17,3875;
2021-07-13;19,5375;
2021-07-14;20,054167;
2021-07-15;19,0375;
2021-07-16;17,275;
2021-07-17;17,3125;
2021-07-18;15,116667;
2021-07-19;13,704167;
2021-07-20;12,308333;
2021-07-21;13,483333;
2021-07-22;14,616667;
2021-07-23;15,645833;
2021-07-24;18,1625;
2021-07-25;18,1375;
2021-07-26;20,208333;
2021-07-27;16,175;
2021-07-28;11,56087;
2021-07-29;9,540909;
2021-07-30;9,816667;
2021-07-31;12,340909;
2021-08-01;15,554167;
2021-08-02;15,745833;
2021-08-03;14,083333;
2021-08-04;15,708333;
2021-08-05;17,233333;
2021-08-06;17,4125;
2021-08-07;18,5625;
2021-08-08;18,975;
2021-08-09;18,266667;
2021-08-10;18,0625;
2021-08-11;14,783333;
2021-08-12;13,366667;
2021-08-13;13,9625;
2021-08-14;16,195833;
2021-08-15;17,991667;
2021-08-16;18,025;
2021-08-17;18,416667;
2021-08-18;19,079167;
2021-08-19;20,5875;
2021-08-20;20,0625;
2021-08-21;21,020833;
2021-08-22;18,333333;
2021-08-23;19,2875;
2021-08-24;19,541667;
2021-08-25;19,429167;
2021-08-26;18,758333;
2021-08-27;16,475;
2021-08-28;16,729167;
2021-08-29;17,25;
2021-08-30;17,425;
2021-08-31;19,4125;
2021-09-01;20,316667;
2021-09-02;20,470833;
2021-09-03;20,266667;
2021-09-04;18,320833;
2021-09-05;19,608333;
2021-09-06;19,708333;
2021-09-07;18,554167;
2021-09-08;19,420833;
2021-09-09;20,654167;
2021-09-10;19,025;
2021-09-11;19,4;
2021-09-12;20,066667;
2021-09-13;21,870833;
2021-09-14;21,266667;
2021-09-15;18,391667;
2021-09-16;16,595833;
2021-09-17;15,7;
2021-09-18;19,558333;
2021-09-19;21,329167;
2021-09-20;21,85;
2021-09-21;20,241667;
2021-09-22;17,866667;
2021-09-23;17,933333;
2021-09-24;18,1875;
2021-09-25;19,066667;
2021-09-26;21,4;
2021-09-27;21,7625;
2021-09-28;21,5125;
2021-09-29;20,7;
2021-09-30;19,666667;
2021-10-01;20,6;
2021-10-02;20,266667;
2021-10-03;21,341667;
2021-10-04;18,8875;
2021-10-05;17,516667;
2021-10-06;18,375;
2021-10-07;18,258333;
2021-10-08;17,395833;
2021-10-09;17,745833;
2021-10-10;18,883333;
2021-10-11;19,075;
2021-10-12;19,7625;
2021-10-13;21,429167;
2021-10-14;21,541667;
2021-10-15;20,9375;
2021-10-16;20,6875;
2021-10-17;17,7625;
2021-10-18;16,608333;
2021-10-19;18,608333;
2021-10-20;18,3375;
2021-10-21;18,7125;
2021-10-22;20,220833;
2021-10-23;21,0125;
2021-10-24;20,3125;
2021-10-25;19,870833;
2021-10-26;21,758333;
2021-10-27;22,370833;
2021-10-28;21,7;
2021-10-29;19,925;
2021-10-30;20,1375;
2021-10-31;21,429167;
2021-11-01;21,520833;
2021-11-02;22,920833;
2021-11-03;22,9;
2021-11-04;23,158333;
2021-11-05;23,154167;
2021-11-06;21,508333;
2021-11-07;20,383333;
2021-11-08;19,741667;
2021-11-09;20,020833;
2021-11-10;19,925;
2021-11-11;19,975;
2021-11-12;18,325;
2021-11-13;18,975;
2021-11-14;20,675;
2021-11-15;22,604167;
2021-11-16;22,929167;
2021-11-17;22,866667;
2021-11-18;19,6625;
2021-11-19;20,445833;
2021-11-20;20,245833;
2021-11-21;21,2;
2021-11-22;22,325;
2021-11-23;23,483333;
2021-11-24;21,8375;
2021-11-25;22,533333;
2021-11-26;24,129167;
2021-11-27;23,395833;
2021-11-28;24,225;
2021-11-29;26;
2021-11-30;24,425;
2021-12-01;23,216667;
2021-12-02;21,570833;
2021-12-03;21,0375;
2021-12-04;21,825;
2021-12-05;22,875;
2021-12-06;21,608333;
2021-12-07;22,075;
2021-12-08;21,683333;
2021-12-09;20,229167;
2021-12-10;21,820833;
2021-12-11;23,2875;
2021-12-12;23,395833;
2021-12-13;25,058333;
2021-12-14;25,225;
2021-12-15;24,704167;
2021-12-16;25,233333;
2021-12-17;25,029167;
2021-12-18;23,220833;
2021-12-19;24,175;
2021-12-20;24,254167;
2021-12-21;25,170833;
2021-12-22;24,679167;
2021-12-23;23,208333;
2021-12-24;22,995833;
2021-12-25;24,045833;
2021-12-26;24,120833;
2021-12-27;24,158333;
2021-12-28;23,816667;
2021-12-29;24,620833;
2021-12-30;25,316667;
2021-12-31;24,0125;

