Nome: PORTO ALEGRE
Codigo Estacao: A801
Latitude: -30.05361111
Longitude: -51.17472221
Altitude: 41.18
Situacao: Operante
Data Inicial: 2018-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MEDIA, DIARIA (AUT)(°C)
2020-10-18;22,675;
2020-10-19;24,445833;
2020-10-20;22,383333;
2020-10-21;20,891667;
2020-10-22;21,2375;
2020-10-23;21,320833;
2020-10-24;23,104167;
2020-10-25;23,779167;
2020-10-26;22,9;
2020-10-27;17,475;
2020-10-28;20,058333;
2020-10-29;17,891667;
2020-10-30;16,820833;
2020-10-31;17,958333;
2020-11-01;18,083333;
2020-11-02;18,045833;
2020-11-03;18,258333;
2020-11-04;17,508333;
2020-11-05;16,633333;
2020-11-06;19,1625;
2020-11-07;21,9625;
2020-11-08;21,8875;
2020-11-09;20,520833;
2020-11-10;23,525;
2020-11-11;22,45;
2020-11-12;22,579167;
2020-11-13;23,85;
2020-11-14;24,841667;
2020-11-15;24,920833;
2020-11-16;21,979167;
2020-11-17;19,6125;
2020-11-18;19,191667;
2020-11-19;20,058333;
2020-11-20;19,391667;
2020-11-21;19,516667;
2020-11-22;20,129167;
2020-11-23;22,675;
2020-11-24;25,816667;
2020-11-25;27,966667;
2020-11-26;23,883333;
2020-11-27;22,3125;
2020-11-28;25,4625;
2020-11-29;25,479167;
2020-11-30;23,541667;
2020-12-01;22,358333;
2020-12-02;24,354167;
2020-12-03;23,483333;
2020-12-04;22,904167;
2020-12-05;19,9;
2020-12-06;18,483333;
2020-12-07;20,55;
2020-12-08;21,720833;
2020-12-09;23,2;
2020-12-10;23,95;
2020-12-11;28,3625;
2020-12-12;26,475;
2020-12-13;24,995833;
2020-12-14;21,804167;
2020-12-15;24,216667;
2020-12-16;24,65;
2020-12-17;24,966667;
2020-12-18;25,204167;
2020-12-19;25,125;
2020-12-20;24,783333;
2020-12-21;22,4125;
2020-12-22;21,304167;
2020-12-23;22,795833;
2020-12-24;25,633333;
2020-12-25;25,358333;
2020-12-26;24,6125;
2020-12-27;24,625;
2020-12-28;24,954167;
2020-12-29;25,983333;
2020-12-30;27,025;
2020-12-31;24,533333;
2021-01-01;null;
2021-01-02;null;
2021-01-03;null;
2021-01-04;null;
2021-01-05;25,141667;
2021-01-06;24,508333;
2021-01-07;27,4;
2021-01-08;28,05;
2021-01-09;27,720833;
2021-01-10;28,658333;
2021-01-11;29,925;
2021-01-12;24,916667;
2021-01-13;22,983333;
2021-01-14;22,8;
2021-01-15;25,2125;
2021-01-16;24,975;
2021-01-17;24,070833;
2021-01-18;23,504167;
2021-01-19;22,729167;
2021-01-20;22,9125;
2021-01-21;23,783333;
2021-01-22;25,2;
2021-01-23;25,579167;
2021-01-24;25,125;
2021-01-25;25,6;
2021-01-26;25,333333;
2021-01-27;24,8625;
2021-01-28;23,520833;
2021-01-29;25,541667;
2021-01-30;27,120833;
2021-01-31;25,158333;
2021-02-01;26,658333;
2021-02-02;27,383333;
2021-02-03;25,029167;
2021-02-04;23,416667;
2021-02-05;21,295833;
2021-02-06;22,220833;
2021-02-07;23,070833;
2021-02-08;23,445833;
2021-02-09;24,0125;
2021-02-10;25,229167;
2021-02-11;25,054167;
2021-02-12;24,745833;
2021-02-13;25,225;
2021-02-14;24,525;
2021-02-15;23,829167;
2021-02-16;24,420833;
2021-02-17;24,15;
2021-02-18;23,883333;
2021-02-19;24,408333;
2021-02-20;23,85;
2021-02-21;25,379167;
2021-02-22;27,15;
2021-02-23;26,233333;
2021-02-24;24,929167;
2021-02-25;24,220833;
2021-02-26;24,341667;
2021-02-27;24,925;
2021-02-28;24,541667;
2021-03-01;24,895833;
2021-03-02;26,304167;
2021-03-03;26,695833;
2021-03-04;24,616667;
2021-03-05;22,304167;
2021-03-06;22,704167;
2021-03-07;22,5375;
2021-03-08;24,529167;
2021-03-09;23,358333;
2021-03-10;22,816667;
2021-03-11;22,445833;
2021-03-12;23,466667;
2021-03-13;24,2125;
2021-03-14;24,226087;
2021-03-15;24,1125;
2021-03-16;26,9;
2021-03-17;25,545833;
2021-03-18;22,791667;
2021-03-19;22,6;
2021-03-20;25,791667;
2021-03-21;24,929167;
2021-03-22;23,025;
2021-03-23;21,983333;
2021-03-24;22,541667;
2021-03-25;25,079167;
2021-03-26;24,008333;
2021-03-27;23,008333;
2021-03-28;23,766667;
2021-03-29;22,2625;
2021-03-30;20,166667;
2021-03-31;20,65;
2021-04-01;20,654167;
2021-04-02;19,683333;
2021-04-03;22,075;
2021-04-04;22,9875;
2021-04-05;23,55;
2021-04-06;24,125;
2021-04-07;23,508333;
2021-04-08;24,891667;
2021-04-09;26,075;
2021-04-10;27,683333;
2021-04-11;26,554167;
2021-04-12;21,1375;
2021-04-13;21,1125;
2021-04-14;21,45;
2021-04-15;22,55;
2021-04-16;24,3375;
2021-04-17;23,145833;
2021-04-18;21,991667;
2021-04-19;21,0125;
2021-04-20;21,541667;
2021-04-21;21,316667;
2021-04-22;21,2;
2021-04-23;21,279167;
2021-04-24;21,883333;
2021-04-25;19,395833;
2021-04-26;17,370833;
2021-04-27;17,6375;
2021-04-28;16,304167;
2021-04-29;17,6375;
2021-04-30;19,108333;
2021-05-01;19,9625;
2021-05-02;21,1125;
2021-05-03;23,741667;
2021-05-04;22,6;
2021-05-05;16,125;
2021-05-06;14,820833;
2021-05-07;13,7375;
2021-05-08;15,0125;
2021-05-09;16,808333;
2021-05-10;19,054167;
2021-05-11;15,883333;
2021-05-12;14,170833;
2021-05-13;12,945833;
2021-05-14;12,8;
2021-05-15;13,629167;
2021-05-16;15,654167;
2021-05-17;16,341667;
2021-05-18;14,625;
2021-05-19;12,75;
2021-05-20;13,491667;
2021-05-21;15,616667;
2021-05-22;17,895833;
2021-05-23;14,4375;
2021-05-24;13,7125;
2021-05-25;13,133333;
2021-05-26;13,016667;
2021-05-27;14,504167;
2021-05-28;14,958333;
2021-05-29;16,775;
2021-05-30;11,458333;
2021-05-31;9,8125;
2021-06-01;13,2;
2021-06-02;16,6625;
2021-06-03;14,933333;
2021-06-04;18,408333;
2021-06-05;22,45;
2021-06-06;15,704167;
2021-06-07;15,916667;
2021-06-08;16,245833;
2021-06-09;17,933333;
2021-06-10;15,995833;
2021-06-11;15,020833;
2021-06-12;12,6375;
2021-06-13;14,054167;
2021-06-14;15,0875;
2021-06-15;13,4;
2021-06-16;11,479167;
2021-06-17;10,729167;
2021-06-18;11,583333;
2021-06-19;13,9625;
2021-06-20;15,0375;
2021-06-21;13,7625;
2021-06-22;14,204167;
2021-06-23;16,1625;
2021-06-24;17,529167;
2021-06-25;15,2875;
2021-06-26;14,275;
2021-06-27;13,629167;
2021-06-28;9,091667;
2021-06-29;8,1;
2021-06-30;9,058333;
2021-07-01;10,85;
2021-07-02;12,929167;
2021-07-03;12,158333;
2021-07-04;10,5875;
2021-07-05;12,291667;
2021-07-06;14,070833;
2021-07-07;16,716667;
2021-07-08;16,920833;
2021-07-09;16,529167;
2021-07-10;16,970833;
2021-07-11;16,533333;
2021-07-12;18,141667;
2021-07-13;17,525;
2021-07-14;18,320833;
2021-07-15;16,133333;
2021-07-16;13,433333;
2021-07-17;12,695833;
2021-07-18;10,766667;
2021-07-19;10,125;
2021-07-20;9,2;
2021-07-21;10,075;
2021-07-22;11,670833;
2021-07-23;15,833333;
2021-07-24;18,0125;
2021-07-25;20,054167;
2021-07-26;18,375;
2021-07-27;12,056522;
2021-07-28;7,004167;
2021-07-29;6,666667;
2021-07-30;7,525;
2021-07-31;11,183333;
2021-08-01;11,7375;
2021-08-02;11,245833;
2021-08-03;11,166667;
2021-08-04;13,004167;
2021-08-05;17,104167;
2021-08-06;17,629167;
2021-08-07;19,145833;
2021-08-08;20,725;
2021-08-09;18,958333;
2021-08-10;14,5125;
2021-08-11;11,8625;
2021-08-12;9,179167;
2021-08-13;13,85;
2021-08-14;16,8375;
2021-08-15;15,179167;
2021-08-16;15,270833;
2021-08-17;19,195833;
2021-08-18;18,2375;
2021-08-19;24,395833;
2021-08-20;20,55;
2021-08-21;15,908333;
2021-08-22;22,0375;
2021-08-23;17,9;
2021-08-24;16,05;
2021-08-25;17,55;
2021-08-26;14,308333;
2021-08-27;13,966667;
2021-08-28;15,6375;
2021-08-29;18,808333;
2021-08-30;19,425;
2021-08-31;21,595833;
2021-09-01;21,308333;
2021-09-02;22,808333;
2021-09-03;19,679167;
2021-09-04;16,795833;
2021-09-05;17,341667;
2021-09-06;18,3;
2021-09-07;16,8875;
2021-09-08;18,129167;
2021-09-09;17,779167;
2021-09-10;15,220833;
2021-09-11;16,725;
2021-09-12;19,516667;
2021-09-13;19,5875;
2021-09-14;18,5;
2021-09-15;15,8875;
2021-09-16;14,9125;
2021-09-17;15,734783;
2021-09-18;18,095833;
2021-09-19;19,5875;
2021-09-20;21,604167;
2021-09-21;17,3375;
2021-09-22;16,183333;
2021-09-23;16,783333;
2021-09-24;17,325;
2021-09-25;17,2125;
2021-09-26;19,404167;
2021-09-27;21,545833;
2021-09-28;18,945833;
2021-09-29;18,820833;
2021-09-30;18,333333;
2021-10-01;19,108333;
2021-10-02;18,404167;
2021-10-03;17,979167;
2021-10-04;15,9;
2021-10-05;15,190909;
2021-10-06;17,708333;
2021-10-07;15,691667;
2021-10-08;16,254167;
2021-10-09;18,075;
2021-10-10;19,991667;
2021-10-11;18,945833;
2021-10-12;21,2875;
2021-10-13;22,9625;
2021-10-14;25,45;
2021-10-15;20,158333;
2021-10-16;16,658333;
2021-10-17;17,454167;
2021-10-18;17,791667;
2021-10-19;17,708333;
2021-10-20;17,416667;
2021-10-21;19,258333;
2021-10-22;19,991667;
2021-10-23;20,204167;
2021-10-24;19,083333;
2021-10-25;20,0625;
2021-10-26;23,170833;
2021-10-27;25,058333;
2021-10-28;23,775;
2021-10-29;22,129167;
2021-10-30;23,220833;
2021-10-31;24,225;
2021-11-01;23,916667;
2021-11-02;24,175;
2021-11-03;21,816667;
2021-11-04;23,433333;
2021-11-05;23,766667;
2021-11-06;20,675;
2021-11-07;19,0875;
2021-11-08;19,2625;
2021-11-09;20,0125;
2021-11-10;19,8;
2021-11-11;19,879167;
2021-11-12;19,320833;
2021-11-13;20,683333;
2021-11-14;22,7875;
2021-11-15;24,491667;
2021-11-16;23,725;
2021-11-17;18,395833;
2021-11-18;16,833333;
2021-11-19;19,541667;
2021-11-20;20,816667;
2021-11-21;24,075;
2021-11-22;27,195833;
2021-11-23;23,525;
2021-11-24;21,3125;
2021-11-25;23,341667;
2021-11-26;21,852174;
2021-11-27;22,491667;
2021-11-28;23,183333;
2021-11-29;23,8375;
2021-11-30;23,7;
2021-12-01;20,666667;
2021-12-02;20,195833;
2021-12-03;21,2375;
2021-12-04;23,129167;
2021-12-05;23,129167;
2021-12-06;21,570833;
2021-12-07;20,804167;
2021-12-08;20,775;
2021-12-09;20,616667;
2021-12-10;21,083333;
2021-12-11;21,7625;
2021-12-12;24,295833;
2021-12-13;26,004167;
2021-12-14;22,9125;
2021-12-15;23,55;
2021-12-16;23,6375;
2021-12-17;22,966667;
2021-12-18;22,2875;
2021-12-19;24,104167;
2021-12-20;25,85;
2021-12-21;24,758333;
2021-12-22;24,454167;
2021-12-23;22,870833;
2021-12-24;23,0375;
2021-12-25;24,175;
2021-12-26;24;
2021-12-27;24,991667;
2021-12-28;25,108333;
2021-12-29;24,016667;
2021-12-30;25,75;
2021-12-31;27,133333;

